Time,MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
,True,25.819,8.582,4,"(62629,63155)","(65633,63221)","(68624,63196)","(109796,110594)","(62030,129096)","(95615,116834)"
,True,25.823,8.462,7,"(62511,63153)","(68489,63198)","(65476,63283)","(49921,104984)","(127330,110242)","(44620,118692)"
,True,25.825,8.34,6,"(62465,63089)","(65435,63151)","(68429,63131)","(58858,106583)","(98900,119174)","(96435,124544)"
,True,25.828,8.22,7,"(62449,63069)","(65418,63135)","(68395,63114)","(98299,111088)","(89191,113834)","(118398,122836)"
,True,25.83,8.1,3,"(62383,63064)","(65316,63170)","(68313,63111)","(115338,107681)","(130421,110008)","(126006,117334)"
,True,25.829,7.977,9,"(62400,63053)","(65348,63161)","(68316,63104)","(74744,106924)","(129529,110922)","(124139,112041)"
,True,25.83,7.857,6,"(62374,62962)","(65314,63011)","(68274,63012)","(108421,105543)","(100865,116204)","(116410,124398)"
,True,25.831,7.735,6,"(62352,62961)","(65268,63049)","(68238,63015)","(82856,107616)","(110307,107570)","(86397,122033)"
,True,25.827,7.615,3,"(62423,62966)","(65356,63086)","(68294,63025)","(78866,105944)","(84862,110061)","(73128,117421)"
,True,25.825,7.538,7,"(62452,62882)","(65363,62944)","(68314,62944)","(106999,120443)","(112546,127094)","(66155,127573)"
,True,25.825,7.54,6,"(62480,62852)","(65393,62921)","(68342,62913)","(91787,116335)","(129869,121912)","(122266,126752)"
,True,25.821,7.54,8,"(62535,62916)","(65464,63044)","(68399,62982)","(56611,106439)","(83532,111113)","(89190,121446)"
,True,25.817,7.54,5,"(62567,62837)","(65479,62932)","(68430,62909)","(128141,117889)","(71198,126876)","(119830,122436)"
,True,25.816,7.54,4,"(62657,62790)","(65588,62843)","(68521,62863)","(75242,111569)","(23081,109738)","(123402,119646)"
,True,25.809,7.54,6,"(62725,62847)","(65655,62977)","(68588,62922)","(108224,112893)","(89557,119953)","(122621,123919)"
,True,25.808,7.521,7,"(62771,62758)","(65687,62859)","(68632,62836)","(88086,106718)","(121374,114295)","(122145,126583)"
,True,25.805,7.379,5,"(62831,62802)","(65761,62882)","(68671,62878)","(107457,126335)","(70167,130596)","(95403,113797)"
,True,25.797,7.231,6,"(62866,62769)","(65770,62842)","(68688,62842)","(92717,117088)","(114130,121891)","(120449,128381)"
,True,25.795,7.084,4,"(62909,62865)","(65805,62978)","(68713,62933)","(120344,120415)","(119777,120255)","(122107,127191)"
,False,25.793,6.87,6,"(62977,62793)","(65865,62856)","(68754,62853)","(112326,122596)","(124527,127813)","(98628,129569)"
,False,25.793,6.87,6,"(62977,62793)","(65865,62856)","(68754,62853)","(112326,122596)","(124527,127813)","(98628,129569)"
,False,25.793,6.87,6,"(62977,62793)","(65865,62856)","(68754,62853)","(112326,122596)","(124527,127813)","(98628,129569)"
,False,25.819,6.818,6,"(62940,62648)","(65815,62714)","(68713,62708)","(94564,112864)","(42739,127121)","(101895,126796)"
,False,25.819,6.818,6,"(62940,62648)","(65815,62714)","(68713,62708)","(94564,112864)","(42739,127121)","(101895,126796)"
,True,25.9,6.765,7,"(62985,62185)","(65877,62249)","(68752,62241)","(89486,105174)","(123685,123329)","(93223,126214)"
,True,25.9,6.765,7,"(62985,62185)","(65877,62249)","(68752,62241)","(89486,105174)","(123685,123329)","(93223,126214)"
,True,25.902,6.767,6,"(62984,62306)","(65880,62405)","(68754,62358)","(80224,127213)","(80357,129285)","(102575,129574)"
,True,25.889,6.767,9,"(62890,62459)","(65753,62503)","(68660,62500)","(74868,113596)","(50761,117236)","(127404,121781)"
,True,25.889,6.767,9,"(62890,62459)","(65753,62503)","(68660,62500)","(74868,113596)","(50761,117236)","(127404,121781)"
,True,25.872,6.767,5,"(62904,62692)","(65804,62758)","(68673,62729)","(52209,119286)","(110839,126794)","(114624,122374)"
,True,25.862,6.767,4,"(62813,62980)","(68583,63009)","(65691,63083)","(114635,126403)","(48426,124577)","(71206,127330)"
,True,25.864,6.767,6,"(62715,63078)","(65585,63152)","(68486,63104)","(110894,107323)","(84607,124275)","(75430,130491)"
,True,25.871,6.767,3,"(62719,63191)","(65615,63272)","(68490,63211)","(75383,120126)","(110935,126802)","(110351,127948)"
,True,25.882,6.767,3,"(62601,63280)","(65465,63368)","(68373,63300)","(83180,117691)","(105074,124568)","(117651,117053)"
,True,25.903,6.767,6,"(62571,63313)","(68342,63331)","(65447,63435)","(91636,108843)","(58559,125449)","(100585,129725)"
,True,25.903,6.767,6,"(62571,63313)","(68342,63331)","(65447,63435)","(91636,108843)","(58559,125449)","(100585,129725)"
,True,25.92,6.767,5,"(62539,63215)","(68308,63236)","(65415,63358)","(69554,108767)","(86299,127477)","(92465,118176)"
,True,25.941,6.767,6,"(62482,62980)","(68251,63004)","(65338,63085)","(112926,107376)","(104967,117146)","(75625,127497)"
,True,25.959,6.767,4,"(62535,62732)","(65418,62802)","(68303,62759)","(116959,122113)","(102464,109873)","(48109,115769)"
,True,25.972,6.767,4,"(62525,62474)","(65395,62528)","(68293,62507)","(118290,112491)","(126758,117128)","(109329,117620)"
,True,25.972,6.767,4,"(62525,62474)","(65395,62528)","(68293,62507)","(118290,112491)","(126758,117128)","(109329,117620)"
,True,25.981,6.766,7,"(62560,62356)","(65433,62424)","(68329,62399)","(112043,107836)","(64299,108833)","(127558,112008)"
,True,25.979,6.765,11,"(62606,62295)","(65488,62370)","(68374,62341)","(96202,104659)","(110860,104850)","(42678,105962)"
,True,25.978,6.763,6,"(62654,62233)","(65523,62285)","(68421,62285)","(86394,108901)","(129075,116093)","(86977,120487)"
,True,25.968,6.762,6,"(62703,62322)","(65583,62405)","(68470,62376)","(108842,112177)","(97445,117868)","(84757,121363)"
,True,25.957,6.758,8,"(62733,62397)","(65614,62469)","(68500,62458)","(107564,114195)","(116896,115794)","(87290,116580)"
,True,25.951,6.747,6,"(62754,62530)","(65626,62618)","(68519,62590)","(48465,113253)","(102797,120911)","(79104,125725)"
,True,25.937,6.731,5,"(62810,62647)","(65694,62721)","(68574,62709)","(118789,113065)","(116660,129769)","(112842,116463)"
,False,25.934,6.72,8,"(62888,62802)","(65769,62902)","(68650,62861)","(58881,113900)","(108436,115498)","(109326,116319)"
,True,25.932,6.717,8,"(62910,62892)","(65786,62988)","(68672,62942)","(119621,108107)","(67086,110149)","(120183,113594)"
,True,25.932,6.717,7,"(62899,62966)","(68662,63004)","(65784,63095)","(71789,104705)","(69136,110869)","(129261,119496)"
,True,25.937,6.717,9,"(62902,62897)","(65784,62999)","(68665,62929)","(91333,108642)","(98505,117745)","(114133,118802)"
,True,25.945,6.717,9,"(62901,62749)","(65782,62816)","(68663,62773)","(96021,107472)","(115128,109631)","(112668,117450)"
,True,25.955,6.717,7,"(62882,62598)","(65765,62646)","(68647,62622)","(120464,120369)","(110071,122910)","(120379,124286)"
,True,25.961,6.717,5,"(62825,62510)","(65703,62579)","(68588,62538)","(122075,118935)","(100526,120049)","(69869,113318)"
,True,25.961,6.717,5,"(62825,62510)","(65703,62579)","(68588,62538)","(122075,118935)","(100526,120049)","(69869,113318)"
,True,26.005,6.717,6,"(62797,62284)","(65681,62346)","(68560,62311)","(106074,109696)","(125644,116731)","(118743,126220)"
,True,26.129,6.717,7,"(62754,61485)","(65632,61508)","(68512,61524)","(79931,108806)","(90984,112885)","(105328,128514)"
,True,26.144,6.717,5,"(62755,61425)","(65631,61461)","(68512,61469)","(108172,113029)","(112550,113138)","(127029,119371)"
,True,26.12,6.717,8,"(62721,61803)","(65601,61886)","(68480,61851)","(87061,110020)","(94209,110751)","(82722,115287)"
,True,26.082,6.717,6,"(62623,62208)","(68386,62249)","(65491,62342)","(76154,106636)","(129146,121417)","(102436,130011)"
,True,26.059,6.717,7,"(62577,62454)","(68341,62495)","(65448,62590)","(41687,108354)","(28202,110116)","(114944,120001)"
,True,26.059,6.717,7,"(62577,62454)","(68341,62495)","(65448,62590)","(41687,108354)","(28202,110116)","(114944,120001)"
,True,26.049,6.717,7,"(62563,62547)","(65436,62678)","(68326,62574)","(96413,107683)","(122922,107637)","(125298,123365)"
,True,26.056,6.716,9,"(62536,62390)","(65404,62487)","(68299,62416)","(88069,103935)","(98517,108580)","(51600,118323)"
,True,26.067,6.715,8,"(62534,62148)","(65405,62183)","(68296,62171)","(86155,121405)","(97274,123626)","(126847,123642)"
,True,26.079,6.714,5,"(62539,61990)","(65412,62025)","(68300,62017)","(104327,116671)","(117957,129824)","(104003,129664)"
,True,26.091,6.71,7,"(62552,61913)","(65424,61982)","(68313,61937)","(108743,113033)","(126274,113543)","(116342,119959)"
,True,26.098,6.704,8,"(62586,61851)","(65457,61886)","(68346,61882)","(67138,114062)","(102572,120573)","(56955,125147)"
,True,26.095,6.696,8,"(62612,61957)","(65485,61999)","(68369,61993)","(95573,105882)","(114982,112044)","(108209,117639)"
,True,26.094,6.681,6,"(62626,62109)","(65496,62187)","(68383,62152)","(95127,110228)","(72942,114349)","(78371,123874)"
,False,26.09,6.663,6,"(62667,62289)","(65538,62416)","(68423,62339)","(118005,111567)","(7828,115693)","(108269,119313)"
,True,26.081,6.643,8,"(62705,62393)","(65577,62544)","(68458,62444)","(101424,105562)","(108279,118161)","(55377,118662)"
,True,26.085,6.614,7,"(62734,62287)","(65599,62395)","(68484,62333)","(91101,103826)","(15956,109792)","(125803,124047)"
,True,26.087,6.571,5,"(62758,62161)","(65628,62227)","(68504,62193)","(119685,107881)","(75803,122261)","(108954,123635)"
,True,26.091,6.512,6,"(62768,61991)","(65635,62019)","(68505,62024)","(105382,110476)","(120443,113743)","(112247,124706)"
,True,26.103,6.447,5,"(62782,61900)","(65643,61945)","(68508,61923)","(129559,117427)","(125409,129510)","(107507,119246)"
,True,26.109,6.388,8,"(62809,61910)","(65670,61965)","(68528,61933)","(48358,103938)","(95017,112995)","(100900,113900)"
,True,26.109,6.336,8,"(62828,61904)","(65685,61922)","(68543,61931)","(92365,111807)","(116456,112140)","(117738,123878)"
,True,26.105,6.282,7,"(62857,62081)","(65713,62151)","(68566,62114)","(20888,102865)","(121495,110742)","(99951,116316)"
,True,26.101,6.228,8,"(62863,62267)","(65713,62367)","(68565,62305)","(114850,108240)","(116406,116631)","(81719,119116)"
,True,26.099,6.172,6,"(62866,62370)","(68563,62410)","(65712,62510)","(73820,106172)","(122362,110896)","(86878,125695)"
,True,26.097,6.103,7,"(62876,62371)","(68565,62413)","(65721,62509)","(92304,120819)","(102444,120636)","(46269,122034)"
,True,26.099,6.03,8,"(62874,62216)","(68555,62252)","(65709,62306)","(94826,107716)","(126720,109170)","(113682,125675)"
,True,26.103,5.952,6,"(62887,62001)","(65722,62045)","(68558,62045)","(58264,103717)","(95940,110773)","(112956,113865)"
,True,26.109,5.871,7,"(62854,61903)","(65685,61937)","(68514,61943)","(111402,112151)","(127705,112221)","(99427,120851)"
,True,26.115,5.784,6,"(62864,61876)","(65687,61948)","(68515,61924)","(116665,111867)","(110614,119674)","(102204,126033)"
,True,26.118,5.699,7,"(62855,61886)","(65675,61942)","(68496,61939)","(115365,108118)","(97696,108492)","(122083,113195)"
,True,26.116,5.614,6,"(62833,61972)","(65647,62024)","(68464,62028)","(113470,112441)","(128186,121509)","(120415,129479)"
,True,26.116,5.614,6,"(62833,61972)","(65647,62024)","(68464,62028)","(113470,112441)","(128186,121509)","(120415,129479)"
,True,26.109,5.531,7,"(62808,62164)","(65612,62269)","(68430,62215)","(93194,108160)","(129415,111893)","(83879,114055)"
,True,26.109,5.451,6,"(62764,62281)","(68379,62312)","(65566,62399)","(122335,123327)","(90296,127682)","(109660,130375)"
,True,26.109,5.374,5,"(62751,62327)","(65545,62431)","(68356,62346)","(56507,123913)","(78621,127653)","(116029,113493)"
,True,26.109,5.292,6,"(62729,62219)","(65515,62288)","(68325,62242)","(116135,110078)","(92393,127119)","(123265,130381)"
,True,26.106,5.264,8,"(62740,62169)","(65533,62221)","(68331,62201)","(110001,105994)","(115107,111353)","(112252,118438)"
,True,26.106,5.265,8,"(62719,62133)","(65507,62201)","(68311,62177)","(98656,115282)","(125581,119720)","(107115,121773)"
,True,26.109,5.265,6,"(62714,62147)","(65501,62229)","(68304,62195)","(130577,110048)","(115302,115251)","(101012,118359)"
,True,26.108,5.265,6,"(62728,62234)","(65519,62330)","(68321,62286)","(67571,105991)","(114143,116069)","(91891,117718)"
,True,26.106,5.265,6,"(62697,62259)","(65485,62362)","(68292,62306)","(91530,105079)","(125726,114491)","(97557,127769)"
,True,26.109,5.265,3,"(62710,62304)","(65498,62390)","(68302,62333)","(94699,105709)","(110126,107552)","(89388,114790)"
,True,26.109,5.265,3,"(62710,62304)","(65498,62390)","(68302,62333)","(94699,105709)","(110126,107552)","(89388,114790)"
,False,26.105,5.265,6,"(62657,62324)","(65443,62405)","(68251,62349)","(105440,118063)","(107021,124463)","(123891,130168)"
,True,26.109,5.265,8,"(62663,62305)","(65453,62382)","(68257,62331)","(12164,108986)","(114199,110473)","(113621,125461)"
,True,26.109,5.265,8,"(62663,62305)","(65453,62382)","(68257,62331)","(12164,108986)","(114199,110473)","(113621,125461)"
,True,26.106,5.265,3,"(62670,62310)","(65453,62394)","(68261,62340)","(129268,110831)","(83453,114784)","(76072,117072)"
,True,26.105,5.265,7,"(62680,62322)","(65468,62403)","(68272,62351)","(101109,107083)","(118108,116945)","(130257,118678)"
,True,26.105,5.265,7,"(62680,62322)","(65468,62403)","(68272,62351)","(101109,107083)","(118108,116945)","(130257,118678)"
,True,26.109,5.265,5,"(62677,62322)","(65467,62406)","(68269,62351)","(98625,109033)","(80407,122132)","(127333,128381)"
,True,26.109,5.265,7,"(62658,62307)","(65443,62388)","(68252,62334)","(107309,115957)","(70284,121892)","(85115,122291)"
,True,26.111,5.265,5,"(62686,62323)","(65475,62406)","(68280,62354)","(122037,116883)","(119076,126741)","(90312,114005)"
,True,26.113,5.265,5,"(62703,62327)","(65493,62410)","(68298,62357)","(66649,123576)","(111406,129171)","(109405,129864)"
,True,26.115,5.265,7,"(62675,62354)","(65462,62435)","(68268,62377)","(120498,106309)","(122020,108372)","(110255,111184)"
,True,26.118,5.236,7,"(62648,62338)","(65433,62424)","(68238,62365)","(94626,108418)","(71935,111660)","(100521,114095)"
,True,26.123,5.178,7,"(62663,62334)","(65442,62421)","(68246,62365)","(123410,107621)","(52540,110793)","(125347,114217)"
,True,26.124,5.102,7,"(62690,62288)","(65470,62376)","(68264,62320)","(102830,125033)","(117414,125740)","(92982,127026)"
,True,26.125,5.016,8,"(62734,62226)","(65496,62364)","(68299,62275)","(102458,107336)","(108720,109838)","(96841,110159)"
,True,26.129,4.917,6,"(62895,62052)","(65682,62121)","(68454,62084)","(103017,104767)","(114520,106997)","(106030,124767)"
,True,26.129,4.917,6,"(62895,62052)","(65682,62121)","(68454,62084)","(103017,104767)","(114520,106997)","(106030,124767)"
,True,26.13,4.817,8,"(62906,62087)","(68459,62116)","(65695,62224)","(83161,110356)","(113844,121904)","(72363,125100)"
,True,26.13,4.817,8,"(62906,62087)","(68459,62116)","(65695,62224)","(83161,110356)","(113844,121904)","(72363,125100)"
,True,26.128,4.809,7,"(62920,62128)","(68476,62160)","(65708,62273)","(91989,106615)","(72389,110218)","(92766,126686)"
,True,26.133,4.81,7,"(62893,62110)","(68449,62136)","(65680,62258)","(106228,105672)","(113376,109996)","(89570,120765)"
,True,26.125,4.81,4,"(62872,62178)","(68428,62209)","(65659,62326)","(76938,120466)","(100111,126748)","(111630,121381)"
,True,26.133,4.81,6,"(62878,62116)","(68434,62149)","(65664,62259)","(113276,107760)","(129528,107972)","(54853,120154)"
,True,26.13,4.81,6,"(62880,62114)","(68436,62147)","(65667,62255)","(94258,114722)","(125895,121237)","(124173,124995)"
,True,26.13,4.81,6,"(62885,62140)","(68441,62173)","(65670,62284)","(37416,118534)","(101204,118850)","(107805,129127)"
,True,26.13,4.81,3,"(62873,62112)","(68428,62142)","(65661,62252)","(94307,114488)","(97800,114387)","(89859,123044)"
,True,26.13,4.81,7,"(62863,62165)","(68419,62197)","(65649,62309)","(112303,108282)","(57463,113921)","(68657,114951)"
,True,26.13,4.81,7,"(62886,62162)","(68444,62191)","(65675,62307)","(117074,106747)","(113881,112288)","(88880,113259)"
,True,26.133,4.81,7,"(62892,62146)","(68446,62178)","(65680,62291)","(98086,104064)","(93165,105870)","(106114,117976)"
,True,26.133,4.81,7,"(62892,62146)","(68446,62178)","(65680,62291)","(98086,104064)","(93165,105870)","(106114,117976)"
,True,26.128,4.81,6,"(62903,62169)","(68458,62199)","(65692,62312)","(78199,119149)","(92783,119736)","(97978,120526)"
,True,26.13,4.81,5,"(62897,62143)","(68453,62176)","(65686,62286)","(128967,107787)","(106356,117484)","(98147,123089)"
,True,26.133,4.81,9,"(62902,62140)","(68459,62172)","(65692,62281)","(81590,104702)","(78045,106888)","(56253,108275)"
,True,26.128,4.81,6,"(62917,62174)","(68473,62203)","(65706,62315)","(78431,110330)","(115861,114231)","(102854,126520)"
,True,26.128,4.81,6,"(62917,62174)","(68473,62203)","(65706,62315)","(78431,110330)","(115861,114231)","(102854,126520)"
,True,26.133,4.81,5,"(62935,62161)","(68490,62188)","(65725,62304)","(114918,119369)","(76595,124903)","(119776,123748)"
,True,26.133,4.81,8,"(62950,62169)","(68506,62197)","(65740,62314)","(59663,108659)","(129768,109249)","(64070,117202)"
,True,26.134,4.81,6,"(62951,62154)","(68506,62181)","(65740,62298)","(97027,104011)","(124009,112175)","(68125,115507)"
,True,26.137,4.81,6,"(62959,62114)","(68515,62145)","(65750,62257)","(98047,106826)","(100880,118984)","(120350,124500)"
,True,26.136,4.81,5,"(62973,62113)","(68528,62143)","(65763,62255)","(99334,115806)","(111796,121566)","(99246,114914)"
,True,26.136,4.81,5,"(62973,62113)","(68528,62143)","(65763,62255)","(99334,115806)","(111796,121566)","(99246,114914)"
,True,26.138,4.81,8,"(62974,62097)","(68529,62128)","(65763,62239)","(14735,102844)","(61991,104810)","(104965,109851)"
,True,26.14,4.81,5,"(62985,62086)","(68542,62118)","(65775,62230)","(110762,118394)","(111450,130155)","(79300,123424)"
,True,26.139,4.816,5,"(62969,62114)","(68526,62144)","(65759,62256)","(111364,108324)","(96737,109297)","(115796,122185)"
,True,26.136,4.947,5,"(62923,62142)","(65715,62241)","(68489,62173)","(109844,114765)","(45119,124270)","(126301,120543)"
,True,26.136,4.947,5,"(62923,62142)","(65715,62241)","(68489,62173)","(109844,114765)","(45119,124270)","(126301,120543)"
,True,26.137,5.1,6,"(62858,62110)","(65634,62138)","(68439,62144)","(74250,107760)","(70300,108169)","(92393,117186)"
,True,26.137,5.1,6,"(62858,62110)","(65634,62138)","(68439,62144)","(74250,107760)","(70300,108169)","(92393,117186)"
,False,26.139,5.249,5,"(62832,62280)","(68434,62316)","(65628,62393)","(93213,107957)","(91766,112973)","(75052,112338)"
,False,26.139,5.249,5,"(62832,62280)","(68434,62316)","(65628,62393)","(93213,107957)","(91766,112973)","(75052,112338)"
,False,26.139,5.249,5,"(62832,62280)","(68434,62316)","(65628,62393)","(93213,107957)","(91766,112973)","(75052,112338)"
,True,26.135,5.475,4,"(62750,62408)","(65543,62493)","(68369,62455)","(99209,105832)","(101614,108907)","(58266,114142)"
,True,26.136,5.886,9,"(62703,62569)","(65518,62645)","(68375,62624)","(105028,105343)","(129218,121359)","(102117,123107)"
,True,26.136,5.886,9,"(62703,62569)","(65518,62645)","(68375,62624)","(105028,105343)","(129218,121359)","(102117,123107)"
,True,26.138,6.497,6,"(62631,62883)","(68385,62944)","(65506,63044)","(3965,112834)","(62410,121540)","(123254,129310)"
,True,26.135,7.28,6,"(62458,63072)","(65352,63155)","(68307,63134)","(56547,114249)","(105231,122803)","(47795,123573)"
,True,26.137,8.282,5,"(62370,63375)","(65335,63485)","(68350,63438)","(91571,113332)","(63699,120535)","(91578,109308)"
,True,26.137,9.428,8,"(62293,63736)","(68433,63797)","(65360,63939)","(58316,104771)","(115953,112225)","(92524,114955)"
,True,26.137,10.812,5,"(62171,63875)","(65300,63965)","(68502,63932)","(105878,119820)","(90045,128003)","(89913,122493)"
,True,26.141,12.304,6,"(62024,64170)","(68592,64225)","(65277,64333)","(126837,112656)","(118661,124722)","(81562,129896)"
,True,26.146,13.787,8,"(61971,64391)","(68773,64444)","(65367,64639)","(65065,108434)","(117282,109013)","(107720,109546)"
,True,26.143,15.054,6,"(61965,64354)","(68980,64400)","(65437,64474)","(114075,115164)","(117117,121608)","(48296,127063)"
,True,26.143,16.145,6,"(61860,64495)","(69074,64540)","(65428,64669)","(128445,106671)","(65072,117019)","(121683,128466)"
,False,26.143,17.047,13,"(61903,64546)","(69287,64592)","(65609,64817)","(121801,106499)","(100557,109028)","(72994,109221)"
,False,26.143,17.047,13,"(61903,64546)","(69287,64592)","(65609,64817)","(121801,106499)","(100557,109028)","(72994,109221)"
,False,26.143,17.761,8,"(61843,64277)","(65565,64392)","(69360,64321)","(129876,107263)","(124841,107576)","(117376,109156)"
,True,26.141,18.286,6,"(61916,64157)","(69544,64209)","(65706,64307)","(123835,111116)","(110235,122009)","(50559,125740)"
,True,26.141,18.286,6,"(61916,64157)","(69544,64209)","(65706,64307)","(123835,111116)","(110235,122009)","(50559,125740)"
,True,26.146,18.623,8,"(61991,63957)","(69688,64011)","(65860,64245)","(62594,105824)","(107746,120389)","(102061,122015)"
,True,26.143,18.771,5,"(61965,63454)","(65801,63493)","(69678,63514)","(58562,113757)","(88745,124471)","(87915,124484)"
,True,26.143,18.771,5,"(61965,63454)","(65801,63493)","(69678,63514)","(58562,113757)","(88745,124471)","(87915,124484)"
,True,26.137,18.779,6,"(61962,63297)","(69676,63362)","(65791,63483)","(87159,103957)","(91912,118132)","(77402,120262)"
,True,26.12,18.886,5,"(62025,62995)","(69764,63065)","(65914,63129)","(49127,112364)","(124262,124540)","(68473,128285)"
,True,26.12,18.886,5,"(62025,62995)","(69764,63065)","(65914,63129)","(49127,112364)","(124262,124540)","(68473,128285)"
,True,25.878,19.268,4,"(61923,64389)","(69737,64461)","(65807,64550)","(123691,121662)","(121697,121345)","(112446,125464)"
,True,25.265,19.809,7,"(61692,68871)","(69623,68957)","(65628,69317)","(18279,109169)","(108111,109594)","(119151,110257)"
,True,25.265,19.809,7,"(61692,68871)","(69623,68957)","(65628,69317)","(18279,109169)","(108111,109594)","(119151,110257)"
,True,24.433,20.52,7,"(61489,75118)","(69585,75205)","(65528,75914)","(89897,118196)","(123273,119595)","(108445,120658)"
,True,23.38,21.436,4,"(61163,82563)","(69494,82645)","(65285,83692)","(59452,129922)","(60105,123315)","(82237,130046)"
,True,22.077,22.52,3,"(60856,91470)","(69506,91545)","(65161,93149)","(105476,125022)","(92343,126062)","(91759,128925)"
,True,20.631,23.689,3,"(60521,100698)","(69543,100777)","(65016,102790)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,19.491,24.801,3,"(60076,104577)","(69465,104655)","(64715,106948)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,18.751,25.771,3,"(60237,100247)","(69918,100333)","(65081,102104)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,18.13,26.635,3,"(60107,91820)","(70046,91888)","(65050,93814)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,17.416,27.596,3,"(59996,80736)","(70232,80801)","(65040,81889)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,16.345,28.744,3,"(59870,70861)","(70549,70926)","(65216,71198)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,15.034,29.91,3,"(59776,63353)","(70969,63408)","(65260,63799)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,13.44,30.963,3,"(65547,55920)","(59738,56666)","(71428,56727)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,11.669,31.881,3,"(65769,53834)","(59655,54443)","(71842,54517)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,11.669,31.881,3,"(65769,53834)","(59655,54443)","(71842,54517)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,9.674,32.604,3,"(59494,56758)","(65726,56698)","(72090,56821)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,7.516,33.152,3,"(65942,60204)","(59519,60610)","(72416,60679)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,5.54,33.613,3,"(59496,63591)","(66142,63592)","(72656,63676)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,3.562,34.015,3,"(59404,66952)","(72856,67063)","(66004,67816)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,1.55,34.216,3,"(59469,70539)","(73047,70655)","(66356,70749)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-0.367,34.239,3,"(59109,72539)","(72700,72661)","(65826,73715)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-0.367,34.239,3,"(59109,72539)","(72700,72661)","(65826,73715)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-1.978,34.067,3,"(59019,68575)","(72497,68731)","(65757,69217)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-3.401,33.7,3,"(65618,60134)","(59011,60550)","(72245,60697)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-3.401,33.7,3,"(65618,60134)","(59011,60550)","(72245,60697)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-4.778,33.153,3,"(65197,54202)","(58861,54470)","(71773,54637)","(125715,130708)","(115387,129938)","(91759,128925)"
,True,-6.207,32.397,4,"(65269,48626)","(58993,49598)","(71467,49775)","(123750,119382)","(115387,129938)","(91759,128925)"
,True,-7.61,31.487,4,"(65137,45205)","(59231,46591)","(71205,46761)","(117085,125650)","(116926,125009)","(91759,128925)"
,True,-8.983,30.383,3,"(64899,45532)","(59261,46126)","(70669,46284)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-10.31,29.052,3,"(65133,44981)","(59801,46182)","(70641,46328)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-11.548,27.603,3,"(65025,46640)","(59972,47544)","(70209,47678)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-12.777,26.061,3,"(65006,50089)","(60268,50521)","(69958,50649)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-13.849,24.553,3,"(65083,51381)","(60507,52006)","(69716,52130)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-14.819,23.047,3,"(65166,53608)","(60802,53949)","(69573,54071)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-15.683,21.577,3,"(65375,55681)","(61228,55743)","(69595,55845)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-16.457,20.213,3,"(65202,56047)","(61180,56415)","(69212,56516)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-17.162,18.962,3,"(61787,57904)","(65616,57942)","(69541,58003)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-17.863,17.825,3,"(61854,59364)","(65593,59375)","(69368,59462)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-18.448,16.801,3,"(65548,59927)","(61911,59993)","(69212,60086)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-18.984,15.902,3,"(62151,60960)","(65702,61089)","(69279,61041)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-19.455,15.099,3,"(62372,61427)","(65872,61498)","(69358,61500)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-19.837,14.43,3,"(62519,61448)","(65960,61440)","(69386,61515)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-20.223,13.866,3,"(62385,61741)","(69159,61801)","(65738,61917)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-20.551,13.397,3,"(62520,61725)","(65869,61722)","(69214,61779)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-20.837,13.0,3,"(62582,61514)","(65895,61561)","(69213,61561)","(116851,126517)","(115296,126630)","(107653,126717)"
